"Avg Wind speed (Avg Wind speed 21114831:21113174-1),Km/h,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf.1",Time,"Water Flow (M-WF-VNW 21114831:21411214-5),l/s,North Rustico Wharf",air_temperature_c,barometric_pressure_kpa,battery_v,bui,dc,dew_point_c,dmc,ffmc,fwi,isi,rain_mm,relative_humidity_pct,solar_radiation_w_m2,station,timestamp_utc,water_level_m,water_pressure_kpa,water_temperature_c,wind_direction_deg,wind_gust_speed_kmh,wind_speed_kmh
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-22,,,,,,
,,,,,0.77,100.826,,,17.1276,,,,,,0.0,,1.0,north_rustico,2001-02-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-02-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-22,,,,,,
,,,,,-2.02,101.998,,,15.8244,,,,,,0.0,,1.0,north_rustico,2001-03-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-03-31,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-22,,,,,,
,,,,,2.02,101.516,,,16.875600000000002,,,,,,0.0,,1.0,north_rustico,2001-04-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-04-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-22,,,,,,
,,,,,-1.56,102.157,,,17.682000000000002,,,,,,0.0,,1.0,north_rustico,2001-05-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-05-31,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-22,,,,,,
,,,,,-1.61,102.453,,,19.1904,,,,,,0.0,,1.0,north_rustico,2001-06-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-06-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-22,,,,,,
,,,,,-0.9,101.733,,,21.1704,,,,,,0.0,,1.0,north_rustico,2001-07-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-07-31,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-22,,,,,,
,,,,,0.02,101.334,,,22.9776,,,,,,0.0,,1.0,north_rustico,2001-08-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-08-31,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-22,,,,,,
,,,,,-5.82,101.613,,,21.746399999999998,,,,,,0.0,,1.0,north_rustico,2001-09-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-09-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-22,,,,,,
,,,,,-1.67,100.833,,,21.289199999999997,,,,,,0.0,,1.0,north_rustico,2001-10-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-10-31,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-18,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-19,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-20,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-21,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-22,,,,,,
,,,,,-4.71,101.757,,,19.017599999999998,,,,,,0.0,,1.0,north_rustico,2001-11-23,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-24,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-25,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-26,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-27,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-28,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-29,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-11-30,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-01,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-02,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-03,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-04,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-05,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-06,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-07,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-08,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-09,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-10,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-11,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-12,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-13,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-14,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-15,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-16,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-17,,,,,,
,,,,,,,,,,,,,,,0.0,,,north_rustico,2001-12-18,,,,,,
